target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.0125,102,1,0.02,300,5.730744589786365,5.735307832756901,-4.072049751625307e+28,0.022961393916093965,0.5266183901054121,0.5271187289480294,1.3251862623122292,-1.433176234212965,-0.1335335482849321,2.8606688233214714
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.02,103,1,0.02,300,5.730744589786374,5.742419250990409,-4.082154179415087e+28,-0.036146607343490206,0.6190923885955886,0.6201467268634381,1.5734626455931107,-1.5826956456448897,-0.10234394995644548,2.6476457866751835
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.0275,104,1,0.02,300,5.730744589786368,5.752797049058126,-4.096922189261662e+28,-0.003827099981203143,0.7364077009067275,0.7364176455307127,1.6922542935106435,-2.0571739497979706,-0.10989477663103665,2.6245298866064877
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.035,105,1,0.02,300,5.730744589786363,5.766423591534247,-4.116353781165052e+28,-0.005944621118110831,0.8401499861793716,0.8401710169944189,2.322360770251578,-2.49352798349139,0.01651457183224321,2.7360289759221774
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.0425,106,1,0.02,300,5.731065012240583,5.7835327845035405,-4.140816767812937e+28,0.018545877968540292,0.9329772873984894,0.93316159821923,2.2123681888978695,-2.307301224085336,-0.14886414674741807,2.3374221783167766
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.05,107,1,0.02,300,5.7406164176177095,5.810992896815685,-4.180231166545854e+28,0.07703526906431478,1.0326854204234683,1.0355547355089478,2.376082672064001,-2.1872726659438513,-0.043438635705240876,2.0678220110628613
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.0625,108,1,0.02,300,5.762822044933978,5.865652224916145,-4.259241151638219e+28,0.07036313009245551,1.2072049339811175,1.2092537875503067,2.8769441394638875,-3.1106096265173164,-0.05136329843548099,2.201637657525597
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.075,109,1,0.02,300,5.78000573321215,5.917334579079353,-4.334628295337145e+28,0.03434699825544536,1.3537316145180587,1.3541672719552889,3.066727246248945,-2.6740235236730996,0.10587921094267146,1.8841439962426052
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.0875,110,1,0.02,300,5.795978340077684,5.971025733477658,-4.4136459819346175e+28,0.04383559480245689,1.5113605924115292,1.5119961639059187,3.020948898820336,-2.9923938721580043,0.01403480956232059,1.7296152398410785
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.1,111,1,0.02,300,5.811477656994293,6.027717884500801,-4.497854944856899e+28,0.054870461759700596,1.6779648381558327,1.6788617470360843,3.3996935981341494,-3.2461274175993253,0.037452579016732074,1.7020446125192064
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.125,112,1,0.02,300,5.851234726809051,6.163992301765351,-4.70352855616979e+28,0.12615485960252423,2.0184920953717183,2.022430564365423,4.269972130909764,-3.339786385876266,0.05284422480744033,1.582483915786952
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.15,113,1,0.02,300,5.907801297577988,6.33872372454604,-4.973971086203641e+28,0.18690052603486795,2.334130882472686,2.341601755880968,4.660760868623981,-3.6838112072314857,0.08785252760289232,1.5809301928410613
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.175,114,1,0.02,300,5.970282162028533,6.536725175479932,-5.289566266450942e+28,0.2732293411500801,2.6970098280632797,2.710814690371739,5.152025358331855,-3.951781979768498,0.16488797570776076,1.5628904737510414
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.2,115,1,0.02,300,6.0359191995290775,6.753149899542357,-5.6456297043920054e+28,0.36797152153005963,3.0316532745261564,3.05390317750945,5.9782453384096925,-4.595236353277983,0.1350159726763094,1.590321564416555
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.225,116,1,0.02,300,6.097432353773529,6.975471299280606,-6.023469589022006e+28,0.34914326025598524,3.441792124474413,3.4594557439395395,6.633080505292128,-5.21770022351825,0.12893143091469633,1.5584494635405708
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.25,117,1,0.02,300,6.148272751040876,7.191935173256663,-6.403112583807417e+28,0.40723086958079174,3.819669426912418,3.8413163774972987,6.638675491987442,-5.8469559001097196,0.11924917102011595,1.5252290464578862
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.275,118,1,0.02,300,6.184953798595369,7.410382734614213,-6.797995740552593e+28,0.4290726719622997,4.139045476406212,4.161225878702524,7.45919998482816,-6.01763831299553,0.13563485509389644,1.5250252562829132
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.3,119,1,0.02,300,6.212254072736212,7.634209623604193,-7.214857726269081e+28,0.4561283649683806,4.471019565170151,4.494226188952111,7.714511346310246,-6.471600014718717,0.11384144868675752,1.5217978360511828
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.35,120,1,0.02,300,6.349809235361406,8.10043226650948,-8.122991515314788e+28,0.6102745455256248,5.035054677707864,5.071904043692501,8.672087251024948,-6.567501781336659,0.16350222292216904,1.4875421201492047
MF_IA,MF_IA_Low,EGR_Rate,oscillation,0.4,121,1,0.02,300,6.583188657721962,8.583222427813633,-9.120115616149613e+28,0.8102497056287685,5.616532274697948,5.674675266320991,10.181245307423126,-7.081381909069876,0.1800886535453436,1.4901853616910914
