target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_High,EGR_Rate,spike,0.25,77,1,0.02,300,33.79772857131066,35.077267043571894,-2.379968088368952e+28,-0.760949057297242,9.426696694177224,9.457359781239864,10.254784709850128,-115.55315135789306,-11.44463705905959,137.43499437867658
MF_IA,MF_IA_High,EGR_Rate,spike,0.275,78,1,0.02,300,33.91749870498199,35.525501027791314,-2.441181438003677e+28,-0.7105948569520963,10.780459669534219,10.803853744714457,9.298144888043907,-130.55521760020883,-11.593841519607533,139.6658784648747
MF_IA,MF_IA_High,EGR_Rate,spike,0.3,79,1,0.02,300,34.042685193209046,35.97422735003094,-2.5032405523866183e+28,-0.8703907599644534,11.60337982892219,11.635978838467775,7.80084140594704,-142.05856670542812,-11.759281551239201,142.21987038252675
MF_IA,MF_IA_High,EGR_Rate,spike,0.35,80,1,0.02,300,34.88781473366049,38.9071557070279,-2.928050763740783e+28,-1.808212906639072,17.277727419613676,17.372089646965513,3.9584838502087223,-173.57425166285748,-9.742383696822907,96.62300203763377
MF_IA,MF_IA_High,EGR_Rate,spike,0.4,81,1,0.02,300,35.217137283587604,40.63738651535187,-3.194266708357576e+28,-2.1919808830158445,20.206003169026534,20.324550284279777,4.33876400166946,-203.32710419587102,-9.768788928974097,96.96744341000097
MF_IA,MF_IA_Low,P_IM,spike,0.0125,82,1,0.02,300,5.715477367419087,5.724625584688157,-4.056895155621377e+28,-0.11483020483539766,1.3356365618399204,1.3405636878813714,2.903987144117309,-5.073606966082366,-0.37027654207702493,3.29325941845264
MF_IA,MF_IA_Low,P_IM,spike,0.02,83,1,0.02,300,5.6818894782111,5.7052606152103085,-4.0294946653905576e+28,-0.049297855737562866,1.2617997076032064,1.2627623611304934,3.0162323355120293,-5.0221261281762395,-0.43156408836872534,4.022558277327528
MF_IA,MF_IA_Low,P_IM,spike,0.0275,84,1,0.02,300,5.764332478994346,5.808103530218734,-4.176075175401984e+28,-0.0020633081951717713,1.3324637528260492,1.3324653503322281,5.6659039335390275,-5.923420640321865,0.018205018859715948,4.957197498367472
MF_IA,MF_IA_Low,P_IM,spike,0.035,85,1,0.02,300,5.743553660679399,5.80195803572456,-4.167242526523603e+28,0.03519396490638163,1.4821269176435956,1.4825447093324158,8.06001609552601,-6.5698631657811575,0.13165038723598654,9.809032116119134
MF_IA,MF_IA_Low,P_IM,spike,0.0425,86,1,0.02,300,5.769559180541781,5.834813209428968,-4.214572457865255e+28,-0.031924912655595675,1.6213956186893346,1.6217098853842622,7.908747189819223,-7.209314526725279,0.3937248924567543,8.54220538603858
MF_IA,MF_IA_Low,P_IM,spike,0.05,87,1,0.02,300,5.874683518623863,5.992712043242943,-4.445764252491957e+28,0.22104637322036658,1.7740157654852429,1.7877341623698053,11.344337409145737,-6.165448090142661,2.44484868284458,16.319324307624484
MF_IA,MF_IA_Low,P_IM,spike,0.0625,88,1,0.02,300,5.800142665866664,5.874382674432872,-4.271929514879442e+28,-0.04326939931366364,1.9950284161179714,1.9954975875793857,12.02817124583811,-12.212548665270845,-0.9148423670921925,20.280006306454315
MF_IA,MF_IA_Low,P_IM,spike,0.075,89,1,0.02,300,5.922967438882259,6.126281826276185,-4.646153491521443e+28,0.1510286122507002,2.2379855436571403,2.2430757756564357,15.626399227516345,-13.341398840817646,1.7155696465012662,27.6140392621962
MF_IA,MF_IA_Low,P_IM,spike,0.0875,90,1,0.02,300,5.974867723741641,6.270359285759985,-4.867259059904026e+28,0.1131099124703989,2.530393821089141,2.532920595302025,17.66500111354219,-15.793715478551292,1.7265994154354345,30.756332954557134
MF_IA,MF_IA_Low,P_IM,spike,0.1,91,1,0.02,300,6.031407358481617,6.450529901535703,-5.150986305560844e+28,0.09867414905228619,2.7899052220080804,2.791649644113521,20.540966204211202,-17.33773710262767,2.2889329786761348,35.513881189733425
