target,representative_id,sensor,fault_type,severity,random_seed,repetition,healthy_noise,n_samples,mae,rmse,r2,residual_mean,residual_standard_deviation,residual_rms,residual_maximum,residual_minimum,residual_skewness,residual_kurtosis
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.075,109,1,0.02,300,4.108596692526191,4.108596692526191,-2.089712950506698e+28,-1.6370620424305133,0.5518045404401187,1.727559081946865,-0.37698999962282187,-3.0851850682821578,0.08507487434680745,2.638115240498325
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.0875,110,1,0.02,300,3.905430908634628,3.905430908634628,-1.8881544996423983e+28,-1.8467118366406,0.4903610117771778,1.9107062907363954,-0.3774810621479219,-3.2209773416797134,-0.16364389655533132,2.9748777452241515
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.1,111,1,0.02,300,3.7022651247429508,3.702265124742951,-1.6968155745165593e+28,-2.0543420704916406,0.5245614920235444,2.120256140541951,-0.622648301041977,-3.3431703471242713,0.026680809268328172,2.7995229001202655
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.125,112,1,0.02,300,3.2959335569596533,3.2959335569596533,-1.3447963014806543e+28,-2.4291463102468733,0.5037957724653217,2.480838966345847,-1.0723904013334504,-3.856645021144004,0.12237435589741362,2.879811852590333
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.15,113,1,0.02,300,2.889601989176299,2.889601989176299,-1.0336551313990015e+28,-2.8312987823668214,0.5274892019416683,2.880016953630118,-1.3157355706370026,-4.405808779093775,0.09437199993229728,2.6224485396616486
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.175,114,1,0.02,300,2.483270421392774,2.4832704213927745,-7.633920642715475e+27,-3.2137823994856793,0.5236245939975872,3.256160319560919,-1.6621638404065493,-4.497266214317108,0.0010555807264168672,2.9631198615421392
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.2,115,1,0.02,300,2.076938853609363,2.076938853609363,-5.340071000984897e+27,-3.591008824389654,0.5399993909368018,3.6313831688568037,-2.0269649095110367,-5.003798065062028,-0.08497688030453951,2.779768474460408
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.225,116,1,0.02,300,1.6706072858260654,1.6706072858260654,-3.4550023887979426e+27,-4.077681807691479,0.5084406550171279,4.109257940851644,-2.569586777820234,-5.467635902246002,-0.09020484325419664,2.834757670771856
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.25,117,1,0.02,300,1.264275718042768,1.2642757180427682,-1.978714806153912e+27,-4.476766163417316,0.5204687433501027,4.506919457314789,-3.166370335937245,-6.004384345392452,-0.22454371275862844,2.921397217106639
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.275,118,1,0.02,300,0.7294785237811539,0.7294785237811539,-6.587560713927994e+26,-5.026402602851915,0.5137766975955369,5.05259236639457,-3.862004292782217,-6.601431793451354,-0.15500826561430403,2.985395826240316
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.3,119,1,0.02,300,0.30618434951878726,0.30618434951878726,-1.1605546234372671e+26,-5.449941358249045,0.5058095785560812,5.473363146924616,-4.094306560245343,-6.9288744525731545,-0.008813321805698493,2.972499475192951
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.35,120,1,0.02,300,0.021345165940601873,0.021345165940601873,-5.64025423913916e+23,-5.718189523895181,0.4911280993203221,5.73924195701197,-4.445180468639933,-6.902214077782105,0.026598322492033345,2.6826097104906585
MF_IA,MF_IA_Low,EGR_Rate,saturation,0.4,121,1,0.02,300,0.3064143125645842,0.3064143125645842,-1.1622985721383735e+26,-6.016325454197789,0.49662326290289865,6.036787774643445,-4.753786202991932,-7.551831456949742,-0.00135309571321359,2.7545683126861844
